Unnamed: 0,bike_name,price,kms_driven,owner,brand
8925,Hero Passion 100cc,16000.0,26512.0,Second Owner,Hero
7063,Bajaj V15 150cc,34500.0,26476.0,First Owner,Bajaj
13717,Yamaha Fazer 150cc,25000.0,65000.0,First Owner,Yamaha
20784,Bajaj Pulsar 150cc,10000.0,64955.0,First Owner,Bajaj
30189,Bajaj Pulsar 150cc,10000.0,64955.0,First Owner,Bajaj
20804,Bajaj Avenger 220cc,41000.0,20245.0,Second Owner,Bajaj
10739,Hero Super Splendor,15600.0,84186.0,First Owner,Hero
16519,Yamaha SZ-RR 150cc,20000.0,52000.0,First Owner,Yamaha
26568,Bajaj Platina 100cc,23000.0,20000.0,First Owner,Bajaj
21193,Yamaha YZF-R15 2.0,55000.0,27000.0,First Owner,Yamaha
2464,Honda CB Hornet,55000.0,89000.0,First Owner,Honda
25382,Bajaj Pulsar 150cc,10000.0,64955.0,First Owner,Bajaj
16780,Harley-Davidson Street 750,450000.0,3430.0,First Owner,Harley-Davidson
18405,Bajaj Avenger 220cc,50000.0,29134.0,First Owner,Bajaj
5501,Royal Enfield Standard,95000.0,29000.0,First Owner,Royal Enfield
5859,Royal Enfield Thunderbird,117000.0,3400.0,First Owner,Royal Enfield
2858,Bajaj V15 150cc,50000.0,16000.0,First Owner,Bajaj
21014,Hero CD Deluxe,18000.0,22824.0,First Owner,Hero
20826,TVS Apache RTR,30000.0,6639.0,First Owner,TVS
16902,Hero Passion 100cc,18000.0,3869.0,First Owner,Hero
25659,Bajaj Avenger Street,55005.0,6600.0,First Owner,Bajaj
7792,Bajaj Pulsar 180cc,60000.0,3500.0,First Owner,Bajaj
9441,Bajaj Pulsar 150cc,10000.0,64955.0,First Owner,Bajaj
15016,Yamaha FZ 150cc,45000.0,18742.0,First Owner,Yamaha
26299,Bajaj Avenger Street,60000.0,20373.0,First Owner,Bajaj
27089,Hero Hunk Rear,25000.0,48587.0,First Owner,Hero
19638,Hero Passion 100cc,18000.0,3869.0,First Owner,Hero
17668,Bajaj Pulsar 150cc,10000.0,64955.0,First Owner,Bajaj
8013,Bajaj Avenger Street,65000.0,20100.0,First Owner,Bajaj
7138,TVS Sport 100cc,34000.0,4474.0,First Owner,TVS
1412,Hyosung GT650R,350000.0,2500.0,First Owner,Hyosung
23463,Bajaj Pulsar 150cc,10000.0,64955.0,First Owner,Bajaj
22502,Bajaj Platina 100cc,23000.0,20000.0,First Owner,Bajaj
31243,Suzuki Slingshot Plus,32000.0,22697.0,First Owner,Suzuki
3383,Harley-Davidson Street 750,450000.0,1174.0,Second Owner,Harley-Davidson
17970,Yamaha Fazer 25,123000.0,14500.0,First Owner,Yamaha
10217,Hero Hunk Rear,25000.0,48587.0,First Owner,Hero
8729,Bajaj Pulsar 150cc,20000.0,61991.0,First Owner,Bajaj
23767,Bajaj Pulsar 150cc,10000.0,64955.0,First Owner,Bajaj
27958,Bajaj Avenger Street,55005.0,6600.0,First Owner,Bajaj
32148,Hero Passion 100cc,15000.0,35000.0,Second Owner,Hero
14149,Bajaj Avenger 220cc,50000.0,29134.0,First Owner,Bajaj
24122,Hero Passion 100cc,18000.0,3869.0,First Owner,Hero
23417,Hero CBZ Xtreme,11900.0,34968.0,First Owner,Hero
8856,TVS Apache RTR,70000.0,12600.0,First Owner,TVS
8880,Bajaj Pulsar NS200,81000.0,8759.0,First Owner,Bajaj
13253,Royal Enfield Bullet,105000.0,20000.0,First Owner,Royal Enfield
22791,Royal Enfield Bullet,105000.0,20000.0,First Owner,Royal Enfield
6011,Royal Enfield Bullet,82000.0,146642.0,First Owner,Royal Enfield
29474,Bajaj Avenger Street,80000.0,7127.0,First Owner,Bajaj
13206,Hero Passion Pro,39000.0,22000.0,First Owner,Hero
12522,Bajaj Pulsar 150cc,14227.0,36000.0,First Owner,Bajaj
491,Royal Enfield Bullet,126000.0,6518.0,First Owner,Royal Enfield
10772,Yamaha Fazer 150cc,25000.0,65000.0,First Owner,Yamaha
11275,Yamaha YZF-R15 2.0,55000.0,27000.0,First Owner,Yamaha
12994,Bajaj Pulsar 150cc,10000.0,64955.0,First Owner,Bajaj
3639,Royal Enfield Classic,126000.0,6000.0,First Owner,Royal Enfield
2275,Bajaj Avenger 220cc,28500.0,26452.0,First Owner,Bajaj
13316,Honda CB Hornet,87000.0,140.0,First Owner,Honda
10670,Hero Passion 100cc,18000.0,3869.0,First Owner,Hero
16591,Bajaj Dominar 400,139000.0,21300.0,First Owner,Bajaj
10370,Yamaha Fazer 25,123000.0,14500.0,First Owner,Yamaha
19748,Suzuki Slingshot Plus,32000.0,22697.0,First Owner,Suzuki
2900,Suzuki Gixxer SF,55000.0,29000.0,First Owner,Suzuki
12902,Hero Passion Pro,39000.0,22000.0,First Owner,Hero
11574,Bajaj Avenger Street,60000.0,20373.0,First Owner,Bajaj
23838,Suzuki Zeus 125cc,35000.0,11885.0,First Owner,Suzuki
19331,Yamaha SZ-RR 150cc,20000.0,52000.0,First Owner,Yamaha
29324,Suzuki Slingshot Plus,32000.0,22697.0,First Owner,Suzuki
5720,Honda CB Unicorn,20000.0,35063.0,Second Owner,Honda
30363,Hero Passion Pro,39000.0,22000.0,First Owner,Hero
25881,Harley-Davidson Street 750,450000.0,3430.0,First Owner,Harley-Davidson
18487,Hero CD Deluxe,18000.0,22824.0,First Owner,Hero
18659,Hero Passion Pro,39000.0,22000.0,First Owner,Hero
9787,TVS Apache RTR,30000.0,6639.0,First Owner,TVS
7212,TVS Apache RR310,189400.0,8000.0,First Owner,TVS
12407,Hero CD Deluxe,18000.0,22824.0,First Owner,Hero
31842,Hero Passion Pro,32000.0,12000.0,First Owner,Hero
15201,Hero Passion Pro,39000.0,22000.0,First Owner,Hero
15181,Hero Passion 100cc,15000.0,35000.0,Second Owner,Hero
15050,TVS Apache RTR,30000.0,6639.0,First Owner,TVS
18331,Yamaha Fazer 25,123000.0,14500.0,First Owner,Yamaha
11474,Hero Passion Pro,32000.0,12000.0,First Owner,Hero
30063,Bajaj Pulsar 150cc,22000.0,60857.0,First Owner,Bajaj
28674,Harley-Davidson Street 750,450000.0,3430.0,First Owner,Harley-Davidson
23603,Bajaj Pulsar 150cc,22000.0,60857.0,First Owner,Bajaj
14682,Hero Hunk Rear,25000.0,48587.0,First Owner,Hero
26492,Yamaha FZ 150cc,45000.0,18742.0,First Owner,Yamaha
3725,Honda CBR 250R,102000.0,16631.0,Second Owner,Honda
20432,Honda CB Trigger,43000.0,42837.0,First Owner,Honda
8180,Yamaha Fazer 150cc,25000.0,16000.0,First Owner,Yamaha
4148,Suzuki Gixxer SF,58690.0,20000.0,First Owner,Suzuki
8629,Bajaj Pulsar 150cc,21000.0,29057.0,First Owner,Bajaj
3905,TVS Apache RTR,50000.0,22932.0,Second Owner,TVS
20032,Bajaj Platina 100cc,23000.0,20000.0,First Owner,Bajaj
21048,Yamaha Fazer 25,123000.0,14500.0,First Owner,Yamaha
19851,Bajaj Avenger Street,70000.0,8000.0,First Owner,Bajaj
11680,Hero Hunk Rear,25000.0,48587.0,First Owner,Hero
31764,Yamaha Fazer 25,123000.0,14500.0,First Owner,Yamaha
31742,Suzuki Zeus 125cc,35000.0,11885.0,First Owner,Suzuki
24750,Suzuki Zeus 125cc,35000.0,11885.0,First Owner,Suzuki
10275,Yamaha Fazer 25,123000.0,14500.0,First Owner,Yamaha
30166,Bajaj Avenger 220cc,50000.0,29134.0,First Owner,Bajaj
23079,Bajaj Avenger 220cc,50000.0,29134.0,First Owner,Bajaj
14242,Royal Enfield Thunderbird,70000.0,13858.0,Second Owner,Royal Enfield
24964,Bajaj Pulsar 150cc,10000.0,64955.0,First Owner,Bajaj
14107,Hero CBZ Xtreme,11900.0,34968.0,First Owner,Hero
6267,Honda CBF Stunner,24000.0,26520.0,First Owner,Honda
26856,Hero CBZ Xtreme,11900.0,34968.0,First Owner,Hero
19771,Royal Enfield Thunderbird,70000.0,13858.0,Second Owner,Royal Enfield
4716,TVS Apache RTR,75000.0,27030.0,First Owner,TVS
30010,Hero CBZ Xtreme,11900.0,34968.0,First Owner,Hero
26436,Honda CB Trigger,43000.0,42837.0,First Owner,Honda
18840,Royal Enfield Thunderbird,70000.0,13858.0,Second Owner,Royal Enfield
2153,TVS Apache RTR,68000.0,32644.0,First Owner,TVS
10009,Bajaj Avenger Street,70000.0,8000.0,First Owner,Bajaj
16595,Yamaha SZ-RR 150cc,20000.0,52000.0,First Owner,Yamaha
14967,Hero Hunk Rear,25000.0,48587.0,First Owner,Hero
4955,KTM RC 390cc,111400.0,13600.0,First Owner,KTM
11605,Bajaj Avenger Street,70000.0,8000.0,First Owner,Bajaj
2726,Hero Passion Plus,10500.0,39252.0,First Owner,Hero
1684,KTM RC 200cc,110000.0,8000.0,First Owner,KTM
21716,Bajaj Avenger 220cc,41000.0,20245.0,Second Owner,Bajaj
31321,Bajaj Avenger Street,55005.0,6600.0,First Owner,Bajaj
22221,Royal Enfield Classic,87000.0,16336.0,First Owner,Royal Enfield
14862,Bajaj Dominar 400,139000.0,21300.0,First Owner,Bajaj
27586,Hero Passion Pro,32000.0,12000.0,First Owner,Hero
26767,Bajaj Avenger Street,70000.0,8000.0,First Owner,Bajaj
11256,Yamaha YZF-R15 2.0,55000.0,27000.0,First Owner,Yamaha
2554,Royal Enfield Thunderbird,123800.0,2600.0,First Owner,Royal Enfield
6925,Bajaj Avenger 220cc,65000.0,23000.0,First Owner,Bajaj
5954,Bajaj Pulsar AS200,58000.0,40000.0,Second Owner,Bajaj
19040,Bajaj Avenger 220cc,35000.0,60000.0,First Owner,Bajaj
4384,Suzuki Intruder 150cc,80000.0,1700.0,First Owner,Suzuki
23432,Bajaj Avenger Street,80000.0,7127.0,First Owner,Bajaj
3910,Bajaj Platina Alloy,37000.0,17663.0,First Owner,Bajaj
13291,Royal Enfield Bullet,105000.0,20000.0,First Owner,Royal Enfield
3402,Bajaj Pulsar 150cc,32500.0,56482.0,First Owner,Bajaj
8373,Hyosung GT250R,220000.0,1884.0,First Owner,Hyosung
20146,Yamaha FZ 150cc,45000.0,18742.0,First Owner,Yamaha
9687,Royal Enfield Classic,95500.0,18000.0,First Owner,Royal Enfield
22748,Bajaj Avenger Street,80000.0,7127.0,First Owner,Bajaj
13953,Honda CB Trigger,43000.0,42837.0,First Owner,Honda
21356,Hero Passion 100cc,15000.0,35000.0,Second Owner,Hero
22833,Bajaj Pulsar 150cc,25000.0,32588.0,First Owner,Bajaj
11788,Yamaha YZF-R15 2.0,55000.0,27000.0,First Owner,Yamaha
8615,Bajaj Avenger Cruise,83000.0,5000.0,First Owner,Bajaj
6462,Hero CD Deluxe,15000.0,22967.0,First Owner,Hero
2029,Honda CBR 150R,58000.0,12728.0,First Owner,Honda
12890,Yamaha SZ-RR 150cc,20000.0,52000.0,First Owner,Yamaha
11229,Hero Passion 100cc,15000.0,35000.0,Second Owner,Hero
1377,Royal Enfield Classic,96000.0,20032.0,First Owner,Royal Enfield
7922,Bajaj Avenger 220cc,36000.0,10000.0,Second Owner,Bajaj
1118,KTM RC 390cc,180000.0,9868.0,First Owner,KTM
30022,Bajaj Avenger 220cc,35000.0,60000.0,First Owner,Bajaj
30971,Bajaj Pulsar 150cc,14227.0,36000.0,First Owner,Bajaj
21739,Bajaj Avenger Street,60000.0,20373.0,First Owner,Bajaj
10166,Hero Passion Pro,39000.0,22000.0,First Owner,Hero
4867,Yamaha FZs 150cc,35000.0,17325.0,First Owner,Yamaha
20535,Bajaj Avenger Street,70000.0,8000.0,First Owner,Bajaj
19327,Bajaj Dominar 400,139000.0,21300.0,First Owner,Bajaj
8354,Bajaj Pulsar AS150,50000.0,12859.0,First Owner,Bajaj
21697,Bajaj Avenger 220cc,41000.0,20245.0,Second Owner,Bajaj
1786,Bajaj V15 150cc,55000.0,5000.0,First Owner,Bajaj
26288,Royal Enfield Thunderbird,70000.0,13858.0,Second Owner,Royal Enfield
12139,Hero Passion Pro,32000.0,12000.0,First Owner,Hero
17742,Yamaha Fazer 25,123000.0,14500.0,First Owner,Yamaha
1406,Hero Splendor Plus,45000.0,717.0,First Owner,Hero
26986,Yamaha FZ 150cc,45000.0,18742.0,First Owner,Yamaha
2527,Honda CB Unicorn,30000.0,49000.0,First Owner,Honda
28770,Bajaj Dominar 400,139000.0,21300.0,First Owner,Bajaj
28117,Honda CB Hornet,87000.0,140.0,First Owner,Honda
16782,Bajaj Avenger Street,80000.0,7127.0,First Owner,Bajaj
6392,Bajaj Avenger 220cc,45000.0,22222.0,First Owner,Bajaj
16030,KTM RC 390cc,196700.0,13216.0,First Owner,KTM
9502,TVS Apache RTR,30000.0,6639.0,First Owner,TVS
28739,Royal Enfield Thunderbird,70000.0,13858.0,Second Owner,Royal Enfield
18092,Bajaj Dominar 400,139000.0,21300.0,First Owner,Bajaj
26890,Bajaj Pulsar 150cc,22000.0,60857.0,First Owner,Bajaj
32357,Hero CD Deluxe,18000.0,22824.0,First Owner,Hero
30588,Bajaj Pulsar 150cc,10000.0,64955.0,First Owner,Bajaj
4851,TVS Apache RTR,45000.0,20431.0,First Owner,TVS
18865,Hero Passion Pro,32000.0,12000.0,First Owner,Hero
22855,Hero Passion Pro,32000.0,12000.0,First Owner,Hero
4372,Royal Enfield Classic,115000.0,17318.0,First Owner,Royal Enfield
22739,Bajaj Avenger Street,70000.0,8000.0,First Owner,Bajaj
16505,Bajaj Avenger 220cc,50000.0,29134.0,First Owner,Bajaj
13038,Bajaj Dominar 400,139000.0,21300.0,First Owner,Bajaj
20031,Bajaj Avenger Street,80000.0,7127.0,First Owner,Bajaj
2129,Yamaha Fazer FI,70000.0,9500.0,First Owner,Yamaha
27720,Bajaj Avenger 220cc,41000.0,20245.0,Second Owner,Bajaj
28866,Bajaj Avenger Street,80000.0,7127.0,First Owner,Bajaj
7647,Kawasaki Ninja 650,425000.0,4800.0,Second Owner,Kawasaki
13151,Harley-Davidson Street 750,450000.0,3430.0,First Owner,Harley-Davidson
1247,Hero HF Deluxe,35000.0,16432.0,First Owner,Hero
4200,Yamaha YZF-R1 1000cc,700000.0,285.0,First Owner,Yamaha
17210,Yamaha Fazer 25,123000.0,14500.0,First Owner,Yamaha
10387,Bajaj Avenger 220cc,50000.0,29134.0,First Owner,Bajaj
22758,Yamaha Fazer 25,123000.0,14500.0,First Owner,Yamaha
18975,KTM RC 390cc,196700.0,13216.0,First Owner,KTM
23979,Bajaj Pulsar 150cc,14227.0,36000.0,First Owner,Bajaj
30070,Suzuki Zeus 125cc,35000.0,11885.0,First Owner,Suzuki
14117,Hero CD Deluxe,18000.0,22824.0,First Owner,Hero
26220,Hero Passion 100cc,15000.0,35000.0,Second Owner,Hero
5657,Bajaj Discover 135cc,19000.0,69415.0,First Owner,Bajaj
32323,Bajaj Dominar 400,139000.0,21300.0,First Owner,Bajaj
18719,Hero Super Splendor,15600.0,84186.0,First Owner,Hero
29597,Hero Hunk Rear,25000.0,48587.0,First Owner,Hero
3315,Bajaj Avenger Street,50000.0,10500.0,First Owner,Bajaj
24957,Royal Enfield Bullet,105000.0,20000.0,First Owner,Royal Enfield
14724,Yamaha Fazer 150cc,25000.0,65000.0,First Owner,Yamaha
9905,Bajaj Platina 100cc,23000.0,20000.0,First Owner,Bajaj
17865,Bajaj Pulsar 150cc,22000.0,60857.0,First Owner,Bajaj
17913,Yamaha Fazer 25,123000.0,14500.0,First Owner,Yamaha
30875,Hero Passion 100cc,15000.0,35000.0,Second Owner,Hero
26980,Hero Passion 100cc,15000.0,35000.0,Second Owner,Hero
4894,Royal Enfield Classic,130000.0,5123.0,First Owner,Royal Enfield
26083,Yamaha Fazer 25,123000.0,14500.0,First Owner,Yamaha
1516,Hero Splendor Plus,9500.0,60000.0,First Owner,Hero
6087,Honda CB Shine,27500.0,26000.0,First Owner,Honda
32041,Suzuki Slingshot Plus,32000.0,22697.0,First Owner,Suzuki
28019,Bajaj Avenger 220cc,50000.0,29134.0,First Owner,Bajaj
21081,Royal Enfield Bullet,105000.0,20000.0,First Owner,Royal Enfield
2383,Bajaj Avenger Street,62000.0,16128.0,First Owner,Bajaj
21851,Hero Passion Pro,39000.0,22000.0,First Owner,Hero
30914,Bajaj Pulsar 150cc,14227.0,36000.0,First Owner,Bajaj
11828,Royal Enfield Bullet,105000.0,20000.0,First Owner,Royal Enfield
22051,Royal Enfield Thunderbird,70000.0,13858.0,Second Owner,Royal Enfield
9100,Hero Passion Plus,20000.0,2584.0,First Owner,Hero
28036,Hero Passion 100cc,18000.0,3869.0,First Owner,Hero
23534,Suzuki Zeus 125cc,35000.0,11885.0,First Owner,Suzuki
7228,Bajaj Avenger Cruise,75000.0,24400.0,First Owner,Bajaj
7442,TVS Star Sport,21000.0,23000.0,First Owner,TVS
31503,Bajaj Pulsar 150cc,14227.0,36000.0,First Owner,Bajaj
12290,Royal Enfield Classic,95500.0,18000.0,First Owner,Royal Enfield
18481,Bajaj Avenger 220cc,50000.0,29134.0,First Owner,Bajaj
24827,KTM RC 390cc,196700.0,13216.0,First Owner,KTM
20385,Bajaj Pulsar 150cc,10000.0,64955.0,First Owner,Bajaj
457,Hero Passion Xpro,26000.0,28000.0,First Owner,Hero
30633,Bajaj Pulsar 150cc,22000.0,60857.0,First Owner,Bajaj
30806,Honda CB Trigger,43000.0,42837.0,First Owner,Honda
27003,Bajaj Dominar 400,139000.0,21300.0,First Owner,Bajaj
1398,Hero CD Deluxe,13500.0,30000.0,First Owner,Hero
21084,Bajaj Avenger 220cc,50000.0,29134.0,First Owner,Bajaj
15854,Yamaha SZ-RR 150cc,20000.0,52000.0,First Owner,Yamaha
15333,Hero Passion 100cc,15000.0,35000.0,Second Owner,Hero
24900,Royal Enfield Bullet,105000.0,20000.0,First Owner,Royal Enfield
96,Suzuki Gixxer Fi,96700.0,5100.0,First Owner,Suzuki
9904,Bajaj Avenger Street,80000.0,7127.0,First Owner,Bajaj
31692,Hero Passion 100cc,15000.0,35000.0,Second Owner,Hero
25852,Suzuki Zeus 125cc,35000.0,11885.0,First Owner,Suzuki
24773,Honda CB Hornet,87000.0,140.0,First Owner,Honda
26993,Bajaj Avenger 220cc,50000.0,29134.0,First Owner,Bajaj
31191,Bajaj Pulsar NS200,48000.0,41939.0,First Owner,Bajaj
5653,Harley-Davidson Street 750,395000.0,16523.0,First Owner,Harley-Davidson
16398,Bajaj Pulsar 150cc,14227.0,36000.0,First Owner,Bajaj
28701,Royal Enfield Thunderbird,70000.0,13858.0,Second Owner,Royal Enfield
13118,Yamaha SZ-RR 150cc,20000.0,52000.0,First Owner,Yamaha
28168,Royal Enfield Classic,87000.0,16336.0,First Owner,Royal Enfield
30435,Royal Enfield Classic,95500.0,18000.0,First Owner,Royal Enfield
12892,Royal Enfield Classic,87000.0,16336.0,First Owner,Royal Enfield
16045,Hero CBZ Xtreme,11900.0,34968.0,First Owner,Hero
27525,KTM RC 390cc,196700.0,13216.0,First Owner,KTM
4528,Bajaj Discover 100cc,18000.0,39363.0,First Owner,Bajaj
17406,TVS Apache RTR,30000.0,6639.0,First Owner,TVS
5654,Honda CB Shine,22000.0,49000.0,First Owner,Honda
13678,Hero Passion Pro,32000.0,12000.0,First Owner,Hero
8317,Bajaj Pulsar 150cc,26000.0,21825.0,First Owner,Bajaj
1281,Royal Enfield Thunderbird,110000.0,24271.0,First Owner,Royal Enfield
23192,Bajaj Pulsar NS200,48000.0,41939.0,First Owner,Bajaj
25496,Bajaj Pulsar 150cc,10000.0,64955.0,First Owner,Bajaj
25374,Hero CBZ Xtreme,11900.0,34968.0,First Owner,Hero
12681,Yamaha YZF-R15 2.0,55000.0,27000.0,First Owner,Yamaha
15888,Hero Super Splendor,15600.0,84186.0,First Owner,Hero
625,Yamaha FZ25 ABS,138000.0,7253.0,First Owner,Yamaha
20845,TVS Apache RTR,30000.0,6639.0,First Owner,TVS
15273,Royal Enfield Classic,95500.0,18000.0,First Owner,Royal Enfield
21235,Bajaj Pulsar NS200,48000.0,41939.0,First Owner,Bajaj
7341,KTM Duke 390cc,175000.0,23500.0,First Owner,KTM
19883,Hero CBZ Xtreme,11900.0,34968.0,First Owner,Hero
9125,Bajaj Discover 135cc,17500.0,54889.0,First Owner,Bajaj
16178,Bajaj Avenger Street,55005.0,6600.0,First Owner,Bajaj
210,Bajaj Pulsar 180cc,62500.0,26000.0,First Owner,Bajaj
28354,Yamaha FZ 150cc,45000.0,18742.0,First Owner,Yamaha
21458,Suzuki Slingshot Plus,32000.0,22697.0,First Owner,Suzuki
15044,Yamaha Fazer 25,123000.0,14500.0,First Owner,Yamaha
5610,Yamaha SS 125,18000.0,19443.0,Second Owner,Yamaha
13719,Bajaj Pulsar 150cc,14227.0,36000.0,First Owner,Bajaj
32377,Bajaj Pulsar 150cc,14227.0,36000.0,First Owner,Bajaj
11513,Bajaj Avenger 220cc,41000.0,20245.0,Second Owner,Bajaj
9410,Bajaj Pulsar 150cc,22000.0,60857.0,First Owner,Bajaj
30819,Bajaj Pulsar 150cc,14227.0,36000.0,First Owner,Bajaj
14417,Yamaha Fazer 25,123000.0,14500.0,First Owner,Yamaha
4667,Honda Dream Yuga,25000.0,51917.0,First Owner,Honda
22782,Bajaj Pulsar 150cc,14227.0,36000.0,First Owner,Bajaj
2331,Royal Enfield Continental,94836.0,8000.0,First Owner,Royal Enfield
5836,TVS Sport 100cc,29999.0,13058.0,First Owner,TVS
32136,Suzuki Slingshot Plus,32000.0,22697.0,First Owner,Suzuki
2791,Mahindra Centuro 110cc,22500.0,20000.0,First Owner,Mahindra
16183,Bajaj Pulsar 150cc,25000.0,32588.0,First Owner,Bajaj
18280,TVS Apache RTR,30000.0,6639.0,First Owner,TVS
2678,Royal Enfield Bullet,110000.0,75956.0,First Owner,Royal Enfield
1337,KTM Duke 390cc,210000.0,5000.0,First Owner,KTM
9295,TVS Apache RTR,39000.0,1200.0,First Owner,TVS
15297,TVS Apache RTR,30000.0,6639.0,First Owner,TVS
5979,Bajaj Avenger 220cc,65000.0,30377.0,First Owner,Bajaj
3268,TVS Apache RTR,44000.0,36000.0,First Owner,TVS
9517,Bajaj Pulsar 150cc,10000.0,64955.0,First Owner,Bajaj
17666,Bajaj Avenger Street,70000.0,8000.0,First Owner,Bajaj
2034,TVS Apache RTR,85000.0,5600.0,First Owner,TVS
4308,Honda Livo 110cc,31000.0,15149.0,Second Owner,Honda
28750,Bajaj Avenger Street,60000.0,20373.0,First Owner,Bajaj
15236,Hero Passion Pro,32000.0,12000.0,First Owner,Hero
655,Yamaha FZs 150cc,77500.0,45.0,First Owner,Yamaha
26596,Bajaj Avenger Street,70000.0,8000.0,First Owner,Bajaj
14344,Bajaj Avenger 220cc,41000.0,20245.0,Second Owner,Bajaj
2932,Bajaj Pulsar 150cc,12000.0,43596.0,First Owner,Bajaj
14320,Bajaj Avenger 220cc,50000.0,29134.0,First Owner,Bajaj
3469,Bajaj Pulsar 150cc,17000.0,51411.0,First Owner,Bajaj
20332,TVS Apache RTR,30000.0,6639.0,First Owner,TVS
23025,Honda CB Hornet,87000.0,140.0,First Owner,Honda
1520,Royal Enfield Classic,82400.0,52000.0,First Owner,Royal Enfield
10463,KTM RC 390cc,196700.0,13216.0,First Owner,KTM
14936,TVS Apache RTR,30000.0,6639.0,First Owner,TVS
4772,Hero Splendor iSmart,25000.0,17799.0,First Owner,Hero
31423,Royal Enfield Classic,95500.0,18000.0,First Owner,Royal Enfield
18795,Hero Super Splendor,15600.0,84186.0,First Owner,Hero
32556,Bajaj Avenger Street,55005.0,6600.0,First Owner,Bajaj
20222,Yamaha FZ 150cc,45000.0,18742.0,First Owner,Yamaha
23503,Hero Passion 100cc,15000.0,35000.0,Second Owner,Hero
26225,Bajaj Pulsar 150cc,22000.0,60857.0,First Owner,Bajaj
11142,Yamaha SZ-RR 150cc,20000.0,52000.0,First Owner,Yamaha
9128,Honda CB Shine,37000.0,14993.0,First Owner,Honda
27704,Bajaj Avenger 220cc,35000.0,60000.0,First Owner,Bajaj
6354,Bajaj Avenger 220cc,65000.0,19134.0,First Owner,Bajaj
21553,Suzuki Slingshot Plus,32000.0,22697.0,First Owner,Suzuki
2876,Yamaha Fazer 150cc,37000.0,48500.0,First Owner,Yamaha
8834,Royal Enfield Thunderbird,125000.0,13000.0,First Owner,Royal Enfield
17851,Royal Enfield Classic,87000.0,16336.0,First Owner,Royal Enfield
8544,Yamaha FZ 150cc,36000.0,32231.0,First Owner,Yamaha
3697,Royal Enfield Classic,100000.0,8942.0,First Owner,Royal Enfield
21516,Yamaha SZ-RR 150cc,20000.0,52000.0,First Owner,Yamaha
3705,Bajaj Pulsar RS200,80000.0,10647.0,First Owner,Bajaj
24321,Hero Passion Pro,39000.0,22000.0,First Owner,Hero
12689,Honda CB Hornet,87000.0,140.0,First Owner,Honda
21056,Hero Super Splendor,15600.0,84186.0,First Owner,Hero
4421,Royal Enfield Bullet,103000.0,23705.0,First Owner,Royal Enfield
624,Royal Enfield Classic,129500.0,6300.0,First Owner,Royal Enfield
16188,Hero Passion 100cc,15000.0,35000.0,Second Owner,Hero
6730,Royal Enfield Bullet,114000.0,1661.0,First Owner,Royal Enfield
28717,Yamaha YZF-R15 2.0,55000.0,27000.0,First Owner,Yamaha
27061,Bajaj Avenger Street,80000.0,7127.0,First Owner,Bajaj
20290,Hero Passion Pro,32000.0,12000.0,First Owner,Hero
2980,Royal Enfield‎ Bullet,135000.0,85000.0,First Owner,Royal Enfield
25355,Hero CBZ Xtreme,11900.0,34968.0,First Owner,Hero
14770,Suzuki Slingshot Plus,32000.0,22697.0,First Owner,Suzuki
27904,Bajaj Pulsar NS200,48000.0,41939.0,First Owner,Bajaj
1815,Hero Xtreme 200R,80000.0,12000.0,First Owner,Hero
12107,Hero Super Splendor,15600.0,84186.0,First Owner,Hero
24903,Bajaj Avenger 220cc,50000.0,29134.0,First Owner,Bajaj
9381,Hero Hunk Rear,25000.0,48587.0,First Owner,Hero
5133,Royal Enfield Thunderbird,170000.0,500.0,First Owner,Royal Enfield
17385,Hero CD Deluxe,18000.0,22824.0,First Owner,Hero
31437,Hero Passion 100cc,18000.0,3869.0,First Owner,Hero
18113,Yamaha FZ 150cc,45000.0,18742.0,First Owner,Yamaha
26115,Bajaj Avenger Street,55005.0,6600.0,First Owner,Bajaj
19513,Hero Passion 100cc,15000.0,35000.0,Second Owner,Hero
32036,Bajaj Avenger 220cc,35000.0,60000.0,First Owner,Bajaj
13867,Honda CB Hornet,87000.0,140.0,First Owner,Honda
30691,Yamaha FZ 150cc,45000.0,18742.0,First Owner,Yamaha
3847,Royal Enfield Bullet,95000.0,20069.0,Second Owner,Royal Enfield
20951,KTM RC 390cc,196700.0,13216.0,First Owner,KTM
12362,Suzuki Zeus 125cc,35000.0,11885.0,First Owner,Suzuki
18688,Hero Passion 100cc,18000.0,3869.0,First Owner,Hero
20548,Bajaj Avenger Street,55005.0,6600.0,First Owner,Bajaj
25853,KTM RC 390cc,196700.0,13216.0,First Owner,KTM
7113,Yamaha FZ V,75000.0,13303.0,First Owner,Yamaha
5556,Yamaha FZs 150cc,49999.0,21500.0,Second Owner,Yamaha
11846,Hero CBZ Xtreme,11900.0,34968.0,First Owner,Hero
13577,Royal Enfield Thunderbird,70000.0,13858.0,Second Owner,Royal Enfield
22807,Honda CB Trigger,43000.0,42837.0,First Owner,Honda
22810,Royal Enfield Bullet,105000.0,20000.0,First Owner,Royal Enfield
13361,Bajaj Dominar 400,139000.0,21300.0,First Owner,Bajaj
1788,Bajaj Boxer BM150,22345.0,87383.0,First Owner,Bajaj
32225,Bajaj Pulsar 150cc,14227.0,36000.0,First Owner,Bajaj
22333,Yamaha SZ-RR 150cc,20000.0,52000.0,First Owner,Yamaha
762,Yamaha FZ25 250cc,85000.0,13000.0,First Owner,Yamaha
